"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"201611","3호선","불광","476238","147425","522282","161759","20161208"
"201611","3호선","일원","238920","61891","245258","62800","20161208"
"201611","3호선","수서","390643","94904","408325","93987","20161208"
"201611","3호선","홍제","501758","150962","471892","150567","20161208"
"201611","3호선","대청","273357","51883","237997","49683","20161208"
"201611","3호선","독립문","189418","72342","191826","72122","20161208"
"201611","3호선","대치","326356","63225","310418","60468","20161208"
"201611","3호선","안국","789049","134742","798487","144400","20161208"
"201611","3호선","매봉","309999","55588","301502","51554","20161208"
"201611","3호선","고속터미널","1545195","175882","1601153","173350","20161208"
"201611","3호선","을지로3가","236215","59656","284088","59457","20161208"
"201611","3호선","남부터미널(예술의전당)","973394","131339","1008780","132355","20161208"
"201611","3호선","동대입구","359271","39786","411466","43685","20161208"
"201611","3호선","약수","370592","85224","357854","82610","20161208"
"201611","3호선","옥수","254679","57321","264963","57832","20161208"
"201611","3호선","금호","195413","52770","178518","51841","20161208"
"201611","3호선","압구정","920702","150996","1021978","150045","20161208"
"201611","3호선","잠원","156250","34618","149669","34019","20161208"
"201611","3호선","양재(서초구청)","1151864","160693","1229512","160433","20161208"
"201611","3호선","도곡","192275","30099","182230","25066","20161208"
"201611","3호선","학여울","65766","16288","68286","16195","20161208"
"201611","3호선","경찰병원","200811","38743","198698","39454","20161208"
"201611","3호선","구파발","490228","89640","416794","81649","20161208"
"201611","3호선","충무로","47","4","0","0","20161208"
"201611","3호선","종로3가","198582","60804","285251","69555","20161208"
"201611","3호선","교대(법원.검찰청)","375544","68623","273088","45764","20161208"
"201611","3호선","경복궁(정부서울청사)","858480","96155","851761","93261","20161208"
"201611","3호선","신사","886190","75943","977016","74050","20161208"
"201611","3호선","무악재","100861","32962","100187","35762","20161208"
"201611","3호선","녹번","353580","70615","302772","70153","20161208"
"201611","3호선","가락시장","231569","68744","222109","67112","20161208"
"201611","4호선","총신대입구(이수)","556934","138692","640436","148245","20161208"
"201611","4호선","상계","580347","114855","511362","113400","20161208"
"201611","4호선","당고개","329546","89974","303359","89686","20161208"
"201611","4호선","회현(남대문시장)","772559","192587","821074","191070","20161208"
"201611","4호선","동대문","661915","153655","687633","145013","20161208"
"201611","4호선","길음","756333","146795","728010","148376","20161208"
"201611","4호선","쌍문","899054","164305","769196","159638","20161208"
"201611","4호선","노원","628844","89600","720414","87470","20161208"
"201611","4호선","창동","760382","182014","824206","190483","20161208"
"201611","4호선","수유(강북구청)","1199619","248664","1159748","249720","20161208"
"201611","4호선","미아사거리","846412","184501","816437","185660","20161208"
"201611","4호선","성신여대입구(돈암)","768325","104082","701762","99799","20161208"
"201611","4호선","충무로","946791","127708","963588","129224","20161208"
"201611","4호선","명동","1238829","77795","1328580","80501","20161208"
"201611","4호선","서울역","354300","41240","649065","55049","20161208"
"201611","4호선","이촌(국립중앙박물관)","243372","44343","275795","48434","20161208"
"201611","4호선","사당","866718","92886","734154","95029","20161208"
"201611","4호선","혜화","1248561","129015","1303410","129136","20161208"
"201611","4호선","동대문역사문화공원","666693","64480","610076","58359","20161208"
"201611","4호선","한성대입구(삼선교)","475823","78525","453786","77782","20161208"
"201611","4호선","남태령","58253","8812","26666","7607","20161208"
"201611","4호선","숙대입구(갈월)","524432","60960","517804","58068","20161208"
"201611","4호선","삼각지","126841","31292","162035","34346","20161208"
"201611","4호선","신용산","363894","51914","383003","52163","20161208"
"201611","4호선","동작(현충원)","60216","20109","64888","20065","20161208"
"201611","4호선","미아(서울사이버대학)","481510","131013","432856","129588","20161208"
"201611","5호선","마곡","133251","20347","110556","19048","20161208"
"201611","5호선","발산","348676","59566","347605","57621","20161208"
"201611","5호선","마천","118290","47695","117398","51003","20161208"
"201611","5호선","송정","238296","59981","229755","62995","20161208"
"201611","5호선","김포공항","202003","25731","171079","24662","20161208"
"201611","5호선","우장산","423314","76396","415800","79069","20161208"
"201611","5호선","까치산","789096","147817","735586","148528","20161208"
"201611","5호선","목동","501581","82317","538275","84744","20161208"
"201611","5호선","양평","168047","27938","168629","27648","20161208"
"201611","5호선","영등포시장","187204","70889","208191","71639","20161208"
"201611","5호선","공덕","372485","47322","398501","43826","20161208"
"201611","5호선","애오개","183149","39273","183522","37590","20161208"
"201611","5호선","서대문","548562","71195","543717","67289","20161208"
"201611","5호선","동대문역사문화공원","82319","11002","99786","11474","20161208"
"201611","5호선","신금호","150071","35561","146030","39942","20161208"
"201611","5호선","왕십리(성동구청)","137448","25892","167292","24857","20161208"
"201611","5호선","군자(능동)","308238","37062","355342","42521","20161208"
"201611","5호선","광나루(장신대)","409785","64691","362195","62373","20161208"
"201611","5호선","신정(은행정)","404242","56580","307699","54396","20161208"
"201611","5호선","길동","177371","56197","184341","57923","20161208"
"201611","5호선","굽은다리(강동구민회관앞)","248113","62284","235688","57130","20161208"
"201611","5호선","상일동","290673","60986","237782","58378","20161208"
"201611","5호선","둔촌동","336785","76343","326728","79063","20161208"
"201611","5호선","방이","186019","40291","187184","40230","20161208"
"201611","5호선","개화산","153735","33381","141956","31909","20161208"
"201611","5호선","개롱","177011","42216","174585","43340","20161208"
"201611","5호선","거여","170186","48385","158795","46556","20161208"
"201611","5호선","오금","103109","17246","102062","16718","20161208"
"201611","5호선","올림픽공원(한국체대)","161797","34741","154669","31551","20161208"
"201611","5호선","고덕","212193","58480","207333","56511","20161208"
"201611","5호선","명일","199846","60210","201421","61441","20161208"
"201611","5호선","천호(풍납토성)","498626","142232","525539","149531","20161208"
"201611","5호선","아차산(어린이대공원후문)","378820","87832","357327","83106","20161208"
"201611","5호선","장한평","480750","96267","478152","97313","20161208"
"201611","5호선","행당","220840","47889","189794","43848","20161208"
"201611","5호선","답십리","427918","81873","384168","79991","20161208"
"201611","5호선","마장","160264","42570","155895","41791","20161208"
"201611","5호선","을지로4가","119663","41691","136739","43415","20161208"
"201611","5호선","청구","80234","24823","92996","20643","20161208"
"201611","5호선","종로3가","328417","117278","340368","122146","20161208"
"201611","5호선","충정로(경기대입구)","145566","17251","141348","17877","20161208"
"201611","5호선","여의나루","218870","27732","237101","27203","20161208"
"201611","5호선","마포","396415","64584","410668","64231","20161208"
"201611","5호선","영등포구청","86497","20583","91440","18687","20161208"
"201611","5호선","여의도","665056","54449","737350","53857","20161208"
"201611","5호선","신길","85541","12242","101151","13144","20161208"
"201611","5호선","광화문(세종문화회관)","1308652","96102","1400575","94647","20161208"
"201611","5호선","강동","513180","91607","433707","84030","20161208"
"201611","5호선","오목교(목동운동장앞)","696894","80946","758013","79765","20161208"
"201611","5호선","방화","188468","44924","177618","43648","20161208"
"201611","5호선","화곡","782812","134265","718225","129435","20161208"
"201611","6호선","응암","449790","107054","435192","105316","20161208"
"201611","6호선","봉화산(서울의료원)","244526","50148","225512","49768","20161208"
"201611","6호선","불광","138930","38157","141467","30520","20161208"
"201611","6호선","독바위","72114","19720","73745","23789","20161208"
"201611","6호선","연신내","17","1","0","0","20161208"
